vertex_id,pagerank,betweenness,closeness,eigenvector,katz,hits_authority,hits_hub,eigentrust,trust_transitivity
119,0.028195435749959016,0.3321301229818328,0.028195435749959016,0.028195435749959016,,0.6030898789194408,0.22999486937184185,0.0009956951446821196,0.43666460174387156
120,0.03915913991004699,0.4876649499578753,0.03915913991004699,0.03915913991004699,,0.7580632439760379,0.25458880239769816,0.001196492219043721,0.4122769069326066
121,0.045856304135360675,0.7218414735521601,0.045856304135360675,0.045856304135360675,,0.9169418819175751,0.36049927982116436,0.0011695682982349757,0.4045729108053041
122,0.034029008683456,0.31278529512232706,0.034029008683456,0.034029008683456,,0.682961519339652,0.23208010221719422,0.0008373329632205545,0.46652421715978637
123,0.017405986677753678,0.12521308715378268,0.017405986677753678,0.017405986677753678,0.0,0.3567030021464457,0.1550122505421834,0.0007145110493809885,0.42109216104628283
124,0.020304879403819382,0.08852363840213956,0.020304879403819382,0.020304879403819382,0.0,0.39897372472747356,0.16411805803787097,0.000777270910741798,0.4194253634433348
125,0.01940452607591478,0.1484616633763556,0.01940452607591478,0.01940452607591478,0.0,0.4087958143974733,0.1565957477391687,0.0008352809753445188,0.42659317406268454
126,0.03381598950530813,0.4609632548752274,0.03381598950530813,0.03381598950530813,,0.6840363447687605,0.277241595379016,0.001056234980056818,0.3970660944741682
127,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
128,0.04076981631941588,0.6542634995492018,0.04076981631941588,0.04076981631941588,,0.8779842770168705,0.3414635378497811,0.0011205197733495321,0.40592932838923884
129,0.03782264315786097,0.34659472741646463,0.03782264315786097,0.03782264315786097,,0.7674549631708529,0.23869918740846818,0.0010081762375619683,0.39382948658139144
130,0.019023417365893178,0.15602489468608288,0.019023417365893178,0.019023417365893178,0.0,0.4034741585695188,0.16124670351817286,0.0008139805141351501,0.42482442335729764
131,0.018510558280685,0.10667021564303902,0.018510558280685,0.018510558280685,0.0,0.3901224891794347,0.1613042681416724,0.0008814934199580334,0.41845103293166613
132,0.035464878630205046,0.41398070741975374,0.035464878630205046,0.035464878630205046,,0.6984492340714644,0.2564460916940297,0.0011291782547321577,0.43064086806713175
133,0.025408745150911734,0.32200730760827967,0.025408745150911734,0.025408745150911734,,0.5275599668570653,0.246280970620126,0.0007729421539265735,0.38428686841979337
